Ank_ACCX,Ank_ACCY,Ank_ACCZ,Ank_VELX,Ank_VELY,Ank_VELZ,Ank_LUMX,RightPocketACCX,RightPocketACCY,RightPocketACCZ,RightPocketVELX,RightPocketVELY,RightPocketVELZ,RightPocketLUMX,BeltACCX,BeltACCY,BeltACCZ,BeltAngularVELX,BeltAngularVELY,BeltAngularVELZ,BeltLUMX,NeckACCX,NeckACCY,NeckACCZ,NeckVELX,NeckVELY,NeckVELZ,NeckLUMX,WristACCX,WristACCY,WristACCZ,WristVELX,WristVELY,WristVELZ,WristLUMX,BrainSensor,Activity,LABEL
-0.095,-0.235,-0.97,-0.427,0.61,0.061,44.519,0.087,0.372,-0.86,-0.61,-0.854,-0.244,0,-0.254,0.015,-0.956,0.549,-0.244,0.366,0,0.079,-0.028,-1.062,0.854,-0.305,0.244,0,0.917,-0.035,0.379,0.122,0.061,0.366,281.426,1108,1,1
-0.095,-0.236,-0.972,-0.61,0.488,0.061,42.195,0.087,0.371,-0.859,-0.427,-1.037,-0.305,0,-0.254,0.015,-0.954,0.732,-0.366,0.366,0,0.079,-0.028,-1.062,0.732,0,0.244,0,0.915,-0.036,0.378,-0.122,-0.183,0.854,281.426,1037,1,1
-0.096,-0.236,-0.968,-0.122,0.549,0,42.195,0.089,0.372,-0.859,-0.488,-1.037,-0.366,0,-0.254,0.016,-0.955,0.671,-0.427,0.366,0,0.081,-0.028,-1.064,1.22,-0.305,0.366,0,0.918,-0.038,0.379,0,-0.061,0.549,281.426,1024,1,1
-0.096,-0.236,-0.968,-0.183,0.732,0,42.195,0.089,0.372,-0.859,-0.671,-0.976,-0.366,0,-0.254,0.016,-0.955,0.488,-0.488,0.366,0,0.078,-0.028,-1.062,1.098,0.122,0.366,0,0.918,-0.038,0.379,0.122,0.183,0.122,281.426,818,1,1
-0.095,-0.236,-0.969,-0.305,0.793,0.061,42.195,0.088,0.372,-0.861,-0.793,-1.037,-0.366,0,-0.255,0.015,-0.957,0.427,-0.488,0.366,0,0.078,-0.028,-1.062,0.915,0.305,0.366,0,0.917,-0.037,0.379,0.244,0.366,0.061,281.426,641,1,1
-0.095,-0.236,-0.969,-0.793,0.671,0,42.195,0.088,0.372,-0.859,-0.549,-0.61,-0.244,0,-0.255,0.015,-0.957,0.305,-0.427,0.427,0,0.077,-0.027,-1.063,0.854,0.244,0.366,0,0.917,-0.037,0.379,0.305,0.305,0.244,281.426,659,1,1
-0.095,-0.236,-0.972,-0.244,0.488,0.061,42.195,0.088,0.372,-0.859,-0.671,-0.976,-0.305,0,-0.254,0.016,-0.954,0.366,-0.366,0.366,0,0.079,-0.028,-1.063,0.061,0.915,0.244,0,0.915,-0.036,0.378,0.122,0,0.244,281.426,507,1,1
-0.095,-0.236,-0.969,-0.244,0.671,0,42.195,0.087,0.372,-0.859,-0.366,-0.671,-0.122,0,-0.256,0.015,-0.956,0.244,0,0.427,0,0.079,-0.028,-1.063,0.427,0.61,0.305,0,0.918,-0.037,0.377,-0.061,0.305,0.549,281.426,445,1,1
-0.095,-0.236,-0.969,-0.183,0.366,0.061,42.195,0.088,0.372,-0.86,-0.183,-0.671,-0.061,0,-0.256,0.015,-0.956,0.427,0.61,0.366,0,0.08,-0.028,-1.062,0.915,0.671,0.244,0,0.918,-0.037,0.377,0.061,0.122,0.488,281.426,275,1,1
-0.096,-0.237,-0.971,-0.671,0.427,0.061,42.195,0.088,0.372,-0.86,-0.183,-0.854,-0.061,0,-0.255,0.017,-0.955,0.915,0.854,0.305,0,0.08,-0.028,-1.062,1.098,0.793,0.244,0,0.917,-0.038,0.378,0.488,1.037,-0.305,281.426,272,1,1
-0.096,-0.237,-0.971,-0.549,0.61,0.061,42.195,0.088,0.371,-0.861,-0.244,-0.732,-0.122,0,-0.253,0.016,-0.956,0.671,0.793,0.305,0,0.08,-0.03,-1.063,1.037,0.61,0.305,0,0.917,-0.037,0.379,0.427,1.037,-0.061,281.426,163,1,1
-0.095,-0.236,-0.969,0.061,0.732,0,42.195,0.088,0.371,-0.861,-0.488,-0.671,-0.122,0,-0.253,0.016,-0.956,0.549,0.732,0.305,0,0.08,-0.03,-1.063,0.793,0.549,0.305,0,0.917,-0.037,0.379,0.366,0.427,0,281.426,140,1,1
-0.096,-0.237,-0.971,-0.244,0.671,0,42.195,0.089,0.37,-0.861,-0.183,-0.793,-0.122,0,-0.252,0.016,-0.955,0.732,0.854,0.305,0,0.079,-0.03,-1.063,-0.427,0.671,0.122,0,0.916,-0.037,0.378,0.244,0.122,0,281.426,201,1,1
-0.096,-0.237,-0.971,-0.671,0.671,0.061,42.195,0.09,0.371,-0.862,0,-0.793,-0.122,0,-0.252,0.016,-0.957,0.854,1.098,0.244,0,0.081,-0.028,-1.064,0.976,0.549,0.305,0,0.918,-0.036,0.378,0.366,0.427,-0.061,281.426,209,1,1
-0.095,-0.237,-0.968,-0.244,0.671,0.061,42.195,0.089,0.37,-0.861,-0.305,-0.61,-0.061,0,-0.252,0.016,-0.957,0.671,1.037,0.305,0,0.081,-0.028,-1.062,0.671,0.244,0.305,0,0.918,-0.036,0.378,0.427,0.793,-0.061,281.426,252,1,1
-0.096,-0.238,-0.972,-0.244,0.549,0.061,42.195,0.089,0.37,-0.861,-0.427,-0.793,-0.061,0,-0.25,0.015,-0.955,0.549,0.793,0.366,0,0.081,-0.028,-1.062,0.61,0.366,0.244,0,0.915,-0.035,0.377,0.366,0.732,0.061,281.426,118,1,1
-0.096,-0.238,-0.972,-0.183,0.549,0,42.195,0.09,0.369,-0.86,-0.366,-0.915,-0.122,0,-0.249,0.015,-0.955,0.976,0.671,0.305,0,0.08,-0.029,-1.06,0.732,0.61,0.183,0,0.915,-0.035,0.377,0.244,0.366,0.183,281.426,72,1,1
-0.096,-0.237,-0.969,-0.305,0.61,0.061,42.195,0.09,0.369,-0.86,-0.244,-1.037,-0.183,0,-0.249,0.015,-0.955,0.854,0.671,0.305,0,0.08,-0.029,-1.06,0.854,0.549,0.305,0,0.917,-0.037,0.378,0.122,0,0.244,281.426,164,1,1
-0.096,-0.238,-0.971,0.244,0.732,0,42.195,0.09,0.37,-0.861,-0.549,-0.793,-0.122,0,-0.25,0.015,-0.958,0.488,0.732,0.305,0,0.081,-0.03,-1.064,0.61,0.488,0.244,0,0.918,-0.036,0.377,0.305,0.122,0,281.426,219,1,1
-0.096,-0.238,-0.971,-0.488,0.671,0,42.195,0.091,0.369,-0.861,-0.427,-0.732,-0.122,0,-0.25,0.015,-0.958,0.488,0.915,0.366,0,0.08,-0.03,-1.061,0.488,1.159,0.244,0,0.917,-0.035,0.378,0.488,0.732,-0.061,281.426,280,1,1
-0.097,-0.239,-0.97,-0.305,0.488,0.061,42.195,0.091,0.368,-0.859,-0.488,-0.732,0,0,-0.247,0.016,-0.955,0.427,0.854,0.366,0,0.084,-0.029,-1.064,-0.183,1.341,0.244,0,0.915,-0.035,0.378,0.122,-0.244,-0.061,281.426,352,1,1
-0.094,-0.238,-0.969,-0.244,0.793,0,42.195,0.09,0.369,-0.86,-0.549,-0.793,-0.122,0,-0.246,0.015,-0.958,0.427,0.915,0.366,0,0.084,-0.029,-1.064,0,0.854,0.244,0,0.917,-0.036,0.376,-0.061,-0.061,0.244,281.426,395,1,1
-0.094,-0.238,-0.969,-0.183,0.671,0,42.195,0.09,0.369,-0.864,-0.366,-0.793,-0.122,0,-0.246,0.015,-0.958,0.61,1.098,0.305,0,0.083,-0.029,-1.063,0.427,0.793,0.244,0,0.917,-0.036,0.376,0.183,0.183,0.244,281.426,459,1,1
-0.096,-0.238,-0.969,-0.671,0.366,0,42.195,0.09,0.369,-0.864,-0.244,-0.976,-0.122,0,-0.245,0.016,-0.959,0.793,0.915,0.244,0,0.083,-0.029,-1.063,0.793,0.61,0.244,0,0.919,-0.035,0.376,0.366,0.732,-0.183,281.426,550,1,1
-0.096,-0.238,-0.969,-0.671,0.488,0.061,42.195,0.092,0.369,-0.861,-0.427,-0.793,-0.061,0,-0.243,0.015,-0.958,0.793,0.854,0.305,0,0.085,-0.029,-1.062,0.793,0.732,0.305,0,0.917,-0.036,0.378,0.427,0.854,-0.061,281.426,604,1,1
-0.097,-0.239,-0.969,-0.488,0.671,-0.061,42.195,0.092,0.367,-0.859,-0.488,-0.793,-0.122,0,-0.243,0.015,-0.958,0.793,0.976,0.244,0,0.085,-0.029,-1.062,0.671,0.61,0.305,0,0.917,-0.036,0.378,0.366,0.488,0,281.426,569,1,1
-0.096,-0.238,-0.971,-0.488,0.61,0,42.195,0.092,0.367,-0.859,-0.427,-0.854,-0.122,0,-0.243,0.016,-0.956,0.671,1.037,0.305,0,0.085,-0.029,-1.062,0.427,0.793,0.244,0,0.916,-0.033,0.379,0.305,0,0.061,281.426,674,1,1
-0.096,-0.238,-0.971,-0.427,0.61,0.061,42.195,0.092,0.368,-0.861,-0.427,-0.976,-0.183,0,-0.242,0.015,-0.958,0.488,0.915,0.305,0,0.084,-0.028,-1.062,0.244,0.732,0.244,0,0.916,-0.033,0.379,0.183,-0.061,0.122,281.426,601,1,1
-0.096,-0.24,-0.968,-0.244,0.671,0.061,42.195,0.092,0.368,-0.861,-0.488,-0.915,-0.122,0,-0.242,0.015,-0.958,0.488,0.915,0.305,0,0.086,-0.029,-1.063,0.732,0.732,0.305,0,0.918,-0.034,0.378,0.305,0.305,0.061,281.426,573,1,1
-0.096,-0.24,-0.968,-0.305,0.549,0.061,42.195,0.091,0.369,-0.861,-0.549,-0.976,-0.183,0,-0.24,0.015,-0.959,0.549,0.793,0.305,0,0.086,-0.029,-1.063,0.793,0.427,0.244,0,0.917,-0.035,0.377,0.305,0.488,0,281.426,548,1,1
-0.095,-0.238,-0.97,-0.671,0.671,0.061,42.195,0.09,0.368,-0.859,-0.793,-0.976,-0.244,0,-0.24,0.015,-0.959,0.488,0.549,0.366,0,0.086,-0.029,-1.061,0.793,0.427,0.244,0,0.917,-0.035,0.377,0.305,0.549,0,281.426,476,1,1
-0.096,-0.237,-0.97,-0.488,0.549,0,42.195,0.091,0.369,-0.86,-0.671,-1.159,-0.244,0,-0.239,0.015,-0.958,0.61,0.549,0.305,0,0.086,-0.03,-1.062,0.976,0.61,0.244,0,0.917,-0.034,0.378,0.183,0.061,0.183,281.426,392,1,1
-0.097,-0.239,-0.969,-0.366,0.488,0.061,42.195,0.091,0.369,-0.86,-0.793,-1.22,-0.305,0,-0.239,0.016,-0.958,0.488,0.488,0.305,0,0.086,-0.03,-1.062,1.159,0.549,0.305,0,0.918,-0.035,0.378,0.122,-0.244,0.183,281.426,411,1,1
-0.097,-0.239,-0.969,-0.366,0.549,0.061,42.195,0.091,0.37,-0.86,-0.854,-1.159,-0.305,0,-0.239,0.016,-0.958,0.244,0.366,0.366,0,0.085,-0.031,-1.063,1.098,0.366,0.366,0,0.918,-0.035,0.378,0.122,-0.244,0,281.426,387,1,1
-1.036,0.153,-0.098,-12.073,15.183,1.402,145.065,0.971,0.117,0.118,-1.28,-2.195,-2.744,5.925,0.722,0.606,-0.05,4.085,9.878,-1.22,0.948,0.765,0.035,-0.684,0.427,-0.488,-3.11,773.347,0.959,-0.237,-0.136,37.5,20.061,8.415,274.824,208,1,0
-1.036,0.153,-0.098,-10.122,2.744,2.256,145.065,0.971,0.117,0.118,0.549,-6.402,-4.268,5.925,0.696,0.611,-0.099,3.11,1.28,-0.549,0.948,0.765,0.035,-0.684,0.427,-0.488,-3.11,773.347,0.959,-0.237,-0.136,43.171,31.159,1.341,274.824,145,1,0
-0.995,0.181,-0.092,-5.183,0.732,1.646,145.065,0.971,0.149,0.087,6.585,-6.768,-7.195,5.925,0.696,0.611,-0.099,6.463,-6.098,-1.829,0.948,0.771,0.039,-0.677,0.854,-4.756,-1.707,773.347,0.93,-0.206,-0.103,44.512,32.988,7.256,274.824,176,1,0
-0.995,0.181,-0.092,-1.463,4.146,0.305,145.065,0.983,0.146,0.091,-7.683,-1.22,0.854,5.925,0.705,0.637,-0.11,0.366,-6.646,0.61,0.948,0.776,0.036,-0.681,-4.573,-1.463,2.012,773.347,0.93,-0.206,-0.103,24.756,25.671,16.524,274.824,214,1,0
-1.013,0.172,-0.095,-2.012,6.098,-1.768,145.065,0.983,0.146,0.091,-10.244,0.244,2.683,5.925,0.705,0.637,-0.11,-4.268,-8.72,1.646,0.948,0.776,0.036,-0.681,-6.89,0.915,3.78,773.347,0.902,-0.164,-0.161,7.073,4.024,8.049,274.824,132,1,0
-1.023,0.16,-0.106,0.976,0.976,-0.854,145.065,0.973,0.114,0.099,-7.378,-0.183,0.244,5.925,0.723,0.594,-0.104,-3.902,-7.744,0.366,0.948,0.767,0.019,-0.683,-6.524,-0.305,5.793,590.661,0.904,-0.189,-0.146,-5.915,0.915,13.476,274.824,103,1,0
-1.023,0.16,-0.106,1.098,-2.805,1.098,145.065,0.974,0.117,0.108,-5.732,-1.28,-2.866,5.925,0.72,0.596,-0.107,-3.171,-7.439,-0.244,0.948,0.753,0.005,-0.682,-6.707,-1.22,6.707,590.661,0.929,-0.179,-0.095,1.402,-12.134,0.854,274.824,51,1,0
-1.018,0.168,-0.098,-4.878,-1.341,2.134,145.065,0.974,0.117,0.108,-4.634,-0.305,-3.415,5.925,0.72,0.596,-0.107,-4.085,-7.927,-0.671,0.948,0.753,0.005,-0.682,-5.244,-3.841,6.28,590.661,0.929,-0.179,-0.095,0.244,-16.22,-7.866,274.824,83,1,0
-1.001,0.185,-0.098,-3.598,-9.573,3.902,145.065,0.953,0.113,0.109,-6.646,-1.829,-2.683,5.925,0.714,0.588,-0.09,-6.585,-6.341,-0.427,0.948,0.748,0.008,-0.693,-4.39,-5.305,5.305,590.661,0.928,-0.2,-0.088,-9.878,-13.476,-13.11,274.824,85,1,0
-1.001,0.185,-0.098,0.244,-14.878,4.207,145.065,0.983,0.13,0.115,0.549,-4.939,-4.878,5.925,0.712,0.612,-0.108,-6.524,-5.488,1.22,0.948,0.784,0.007,-0.68,-2.439,0.305,3.171,590.661,0.928,-0.2,-0.088,-19.939,-4.573,-11.829,274.824,19,1,0
-1.006,0.177,-0.062,0.854,-9.329,0.976,145.065,0.983,0.13,0.115,-3.11,-0.488,-1.341,5.925,0.712,0.612,-0.108,-5.854,-8.902,-1.341,0.948,0.784,0.007,-0.68,-2.744,9.451,0.976,590.661,0.927,-0.241,-0.149,-17.805,4.512,-10.793,274.824,168,1,0
-1.026,0.167,-0.071,1.951,-4.451,0.549,145.065,0.978,0.105,0.142,-1.402,-0.183,-1.159,5.925,0.743,0.602,-0.074,-4.146,-0.732,0.244,0.948,0.794,0.019,-0.646,-2.378,7.439,2.378,590.661,0.893,-0.244,-0.167,-19.512,3.415,-12.012,274.824,7,1,0
-1.015,0.188,-0.031,1.585,-2.439,1.646,145.065,0.964,0.105,0.136,-0.671,-6.707,-3.11,5.925,0.703,0.573,-0.048,-1.646,2.378,-0.061,0.948,0.805,0.03,-0.594,-3.232,7.622,2.195,590.661,0.92,-0.271,-0.158,-39.207,-10,-1.89,274.824,-9,1,0
-1.015,0.188,-0.031,-2.317,4.146,-1.524,145.065,0.988,0.119,0.124,5.061,-4.878,-4.329,5.925,0.736,0.613,-0.095,1.524,-19.817,-6.768,0.948,0.805,0.03,-0.594,-2.805,2.988,1.89,590.661,0.92,-0.271,-0.158,-29.451,-9.939,1.463,274.824,73,1,0
-1.019,0.17,-0.061,-0.244,7.866,-2.805,145.065,0.988,0.119,0.124,5,-4.207,-2.744,5.925,0.736,0.613,-0.095,5.915,-8.171,-5.549,0.948,0.811,0.023,-0.597,2.5,-9.39,1.037,590.661,0.928,-0.285,-0.173,-5.549,-2.439,-1.524,274.824,9,1,0
-1.019,0.17,-0.061,0.976,9.146,-2.012,145.065,0.947,0.139,0.121,5,-6.098,-4.39,5.925,0.691,0.604,-0.081,5.549,-4.756,-3.537,0.948,0.795,0.026,-0.623,5,-10.122,1.22,590.661,0.886,-0.202,-0.159,39.512,1.646,-16.768,274.824,88,1,0
-1.015,0.174,-0.084,0.488,6.829,-2.256,145.065,0.947,0.139,0.121,3.78,-8.902,-7.317,5.925,0.697,0.601,-0.098,8.476,-11.098,-6.037,0.948,0.795,0.026,-0.623,4.207,-11.159,2.012,590.661,0.886,-0.202,-0.159,35.915,-3.354,-22.378,274.824,49,1,0
-1.014,0.17,-0.085,0.915,10.305,-0.854,145.065,0.964,0.127,0.114,0.061,-13.171,-9.024,5.925,0.697,0.601,-0.098,8.963,-17.744,-9.085,0.948,0.781,0.04,-0.62,2.134,-16.341,3.476,590.661,0.906,-0.167,-0.165,32.5,-4.024,-22.988,274.824,60,1,0
-1.011,0.174,-0.103,-0.61,12.256,-0.244,145.065,0.961,0.14,0.096,4.39,-13.963,-9.268,5.925,0.692,0.61,-0.136,11.463,-15.549,-8.598,0.948,0.778,0.033,-0.625,3.232,-20.976,5.61,590.661,0.906,-0.143,-0.157,17.744,-8.171,-14.024,274.824,44,1,0
-1.011,0.167,-0.125,-4.207,19.085,-1.159,145.065,0.947,0.158,0.087,0.244,-16.768,-10.793,5.925,0.666,0.617,-0.141,7.439,-19.634,-10.976,0.948,0.763,0.026,-0.633,4.451,-26.524,7.5,590.661,0.933,-0.153,-0.174,6.585,-7.561,-9.939,274.824,4,1,0
-1.011,0.167,-0.125,-6.402,18.78,0.488,145.065,0.948,0.169,0.065,0.488,-20.183,-12.866,5.925,0.652,0.62,-0.179,9.512,-22.683,-11.707,0.948,0.728,0.019,-0.648,4.817,-32.317,8.841,590.661,0.958,-0.237,-0.058,50.793,14.878,-44.085,274.824,59,1,0
-1.011,0.174,-0.145,0.244,12.012,-3.476,145.065,0.948,0.169,0.065,3.415,-21.098,-14.39,5.925,0.652,0.62,-0.179,12.561,-25.915,-12.561,0.948,0.728,0.019,-0.648,2.805,-32.439,11.159,590.661,0.958,-0.237,-0.058,122.317,25.183,-64.39,274.824,2,1,0
-1.006,0.167,-0.166,-1.037,22.927,-2.866,145.065,0.924,0.177,0.063,8.78,-25.61,-14.39,5.925,0.625,0.616,-0.187,15.427,-23.963,-17.256,0.948,0.681,-0.014,-0.69,1.707,-51.341,19.878,590.661,0.929,-0.254,0.241,94.939,25.732,-53.415,274.824,13,1,0
-1.006,0.167,-0.166,-1.463,32.683,-3.049,145.065,0.943,0.182,0.001,15.061,-27.683,-18.232,5.333,0.618,0.623,-0.245,19.512,-27.134,-19.451,187.999,0.638,-0.035,-0.721,1.646,-43.841,18.598,590.661,0.929,-0.254,0.241,55.122,65.976,-15.244,270.252,26,1,0
-1.012,0.153,-0.207,1.829,24.146,-4.756,145.065,0.943,0.182,0.001,19.756,-27.378,-21.22,5.333,0.618,0.623,-0.245,17.378,-34.024,-22.988,187.999,0.638,-0.035,-0.721,-3.598,-38.598,21.402,590.661,0.99,-0.468,0.452,43.415,132.256,42.439,270.252,5,1,0
-1.013,0.146,-0.26,2.744,35.671,-10.732,145.065,0.922,0.231,-0.027,16.28,-29.817,-23.659,5.333,0.567,0.657,-0.263,20,-21.341,-21.402,187.999,0.604,-0.011,-0.746,-5.488,-37.866,22.561,590.661,0.887,-0.52,0.489,58.11,131.22,61.585,270.252,86,1,0
-1.013,0.146,-0.26,10.183,28.171,-13.537,145.065,0.896,0.233,-0.03,3.72,-32.744,-24.573,5.333,0.533,0.657,-0.247,14.512,-37.195,-24.512,187.999,0.565,0.009,-0.761,-1.89,-51.098,23.72,590.661,0.887,-0.52,0.489,40.244,115.061,71.159,270.252,124,1,0
-0.999,0.139,-0.298,12.073,24.634,-16.89,145.065,0.896,0.233,-0.03,-5.366,-36.707,-24.878,5.333,0.533,0.657,-0.247,3.963,-53.171,-26.098,187.999,0.565,0.009,-0.761,6.463,-35.671,30.915,590.661,0.744,-0.41,0.423,39.39,99.146,58.78,270.252,64,1,0
-1.021,0.084,-0.376,12.012,30.244,-20,145.065,0.896,0.226,-0.076,-1.707,-36.402,-24.939,5.333,0.521,0.656,-0.325,12.927,-50.244,-25.976,187.999,0.629,0.023,-0.721,8.354,-25.305,36.159,590.661,0.594,-0.406,0.399,57.622,80.854,47.317,270.252,122,1,0
-1.021,0.084,-0.376,31.707,32.561,-27.073,145.065,0.875,0.255,-0.137,4.451,-37.988,-22.195,5.333,0.427,0.671,-0.383,-7.012,-71.646,-29.085,187.999,0.662,-0.127,-0.593,54.939,-6.159,2.622,590.661,0.594,-0.406,0.399,75.793,49.329,33.963,270.252,25,1,0
-1.059,0.044,-0.435,36.341,31.159,-28.72,145.065,0.875,0.255,-0.137,10.061,-45.793,-25.427,5.333,0.427,0.671,-0.383,-14.756,-93.476,-36.22,187.999,0.662,-0.127,-0.593,34.939,-6.646,-31.037,590.661,0.386,-0.308,0.359,67.012,5.061,12.988,270.252,-4,1,0
-1.059,0.044,-0.435,31.829,50.183,-28.841,145.065,0.851,0.235,-0.204,34.146,-65.488,-43.293,5.333,0.36,0.614,-0.406,-17.012,-112.866,-59.756,187.999,0.555,0.003,-0.361,-7.256,-14.268,2.683,590.661,0.139,-0.141,0.353,9.512,-59.512,3.598,270.252,-55,1,0
-1.026,-0.067,-0.542,39.817,68.963,-38.72,145.065,0.635,0.239,-0.13,37.744,-89.39,-49.207,5.333,0.3,0.461,-0.465,-4.634,-191.281,-60.061,187.999,0.555,0.003,-0.361,10,-25,1.341,590.661,0.139,-0.141,0.353,-34.878,-67.012,10.244,270.252,40,1,0
-0.911,-0.199,-0.785,36.037,120.366,-70.305,145.065,0.635,0.239,-0.13,28.232,-116.402,-53.598,5.333,0.3,0.461,-0.465,304.451,-7.927,-91.341,187.999,0.258,-0.051,-0.216,-36.89,-42.378,-56.28,590.661,0.291,0.125,0.207,42.866,-31.585,-13.232,270.252,76,1,0
-0.911,-0.199,-0.785,38.293,173.354,-82.927,145.065,0.392,0.162,0.047,46.89,-124.695,-66.646,5.333,0.159,0.402,0.043,186.342,36.707,-58.049,187.999,0.053,-0.083,-0.134,-12.256,-47.073,-34.146,590.661,0.291,0.125,0.207,17.317,29.512,19.695,270.252,24,1,0
-0.777,0.01,-0.389,6.037,136.402,-47.378,145.065,0.08,-0.013,0.26,-8.415,-164.268,-68.049,5.333,0.018,-0.082,0.167,68.171,-13.049,-32.134,187.999,0.053,-0.083,-0.134,-24.817,-59.268,-27.988,590.661,0.268,0.56,-1.82,59.146,-74.329,-53.598,270.252,-10,1,1
-0.79,0.062,-0.727,49.878,185.183,-53.049,145.065,0.08,-0.013,0.26,-11.524,-158.598,-84.878,5.333,0.018,-0.082,0.167,199.695,-32.439,-52.073,187.999,-0.11,-0.131,-0.543,-57.317,-20.854,-52.134,590.661,3.49,0.872,1.073,47.5,26.463,-24.573,270.252,-3,1,1
-0.79,0.062,-0.727,41.341,179.817,-49.634,145.065,0.095,-0.008,-0.054,-2.988,-155.549,-86.402,5.333,-0.042,0.355,0.049,-3.72,-221.159,-85.122,187.999,0.591,0.014,-3.005,-9.39,-14.39,58.78,590.661,3.49,0.872,1.073,-51.463,271.829,102.561,270.252,83,1,1
-0.681,0.102,-0.03,73.476,204.024,-98.354,145.065,0.095,-0.008,-0.054,27.439,-125.732,-62.317,5.333,-0.042,0.355,0.049,-300.122,-149.634,-32.622,187.999,0.591,0.014,-3.005,-148.842,50.183,-38.232,590.661,2.293,-1.773,2.3,-36.89,47.744,70.549,270.252,114,1,1
-0.681,0.102,-0.03,61.037,211.403,-119.329,145.065,-0.306,1.055,-1.559,127.683,-72.012,-15.915,5.333,-1.468,1.838,-1.636,-227.683,29.817,-91.585,187.999,0.207,-0.027,-1.811,-237.805,206.707,-47.622,590.661,2.293,-1.773,2.3,-16.463,110.122,88.293,270.252,122,1,1
0.595,-1.071,-1.077,-77.744,-104.878,-104.939,145.065,-0.844,2.115,-3.894,-301.281,-72.012,-21.585,5.333,-1.708,0.608,-3.819,-47.5,73.963,39.207,187.999,0.207,-0.027,-1.811,-207.866,507.439,-79.329,590.661,-0.987,-0.45,0.628,44.512,383.11,20.915,270.252,97,1,1
0.369,-1.45,-2.61,187.012,-34.329,24.329,145.065,-0.844,2.115,-3.894,-131.829,-12.744,-13.354,5.333,-1.708,0.608,-3.819,-7.317,-86.28,-0.61,187.999,0.282,0.657,-0.071,-416.768,-1125.488,304.451,590.661,1.001,0.154,0.424,181.585,133.659,-29.268,270.252,64,1,1
0.369,-1.45,-2.61,90.061,189.939,-68.598,60.416,-0.38,0.526,-1.332,101.281,-73.841,-46.28,5.333,-0.479,-0.451,-1.203,168.293,-55.122,-73.232,187.999,0.199,0.953,-2.433,288.537,-150.793,-55.854,0,1.001,0.154,0.424,105.854,-204.39,-53.415,270.252,170,1,1
-0.035,-0.518,-0.637,-193.659,34.817,-108.476,60.416,0.566,0.19,0.035,106.585,0.793,-84.085,5.333,-0.479,-0.451,-1.203,250.366,16.951,-64.146,187.999,0.199,0.953,-2.433,-111.098,-120.61,-146.707,0,1.042,-0.239,1.143,-179.817,-264.695,-16.89,270.252,217,1,1
-0.035,-0.518,-0.637,-280.549,-6.28,-72.5,60.416,0.566,0.19,0.035,78.293,41.829,-43.537,5.333,0.006,0.575,-0.271,170.854,14.207,-95.732,187.999,0.09,0.667,-1.389,-41.524,-743.903,-120.305,0,1.021,-0.424,0.664,-175.488,-279.573,6.768,270.252,153,1,1
0.204,0.146,-0.134,87.317,-21.524,-1.28,60.416,-0.25,0.084,-0.191,0.366,77.5,-4.512,5.333,-0.334,0.179,-0.498,-47.134,13.049,9.146,187.999,-0.142,0.323,-0.419,147.805,-138.963,-114.756,0,1.021,-0.424,0.664,10.366,1.646,-86.707,270.252,136,1,1
0.288,-0.09,0.004,-46.22,10.732,-35.183,60.416,-0.525,0.393,-0.502,-68.415,76.159,-38.232,5.333,-0.896,-0.395,-0.813,2.805,-57.683,-41.524,187.999,0.059,0.337,-0.948,76.646,269.695,-119.451,0,0.631,0.039,0.671,20.671,-15.488,-109.939,270.252,86,1,1
0.288,-0.09,0.004,41.159,-67.683,8.537,60.416,-0.025,0.503,-1.179,0.305,76.524,-25.183,5.333,-0.515,-0.169,-1.312,-43.841,0.122,-13.537,187.999,0.152,0.302,-1.409,40.549,96.341,-15.183,0,0.631,0.039,0.671,17.439,4.268,-79.756,270.252,124,1,1
0.267,-0.774,-2.287,-41.829,-341.281,27.622,60.416,-0.025,0.503,-1.179,-32.439,4.695,9.451,5.333,-0.515,-0.169,-1.312,-66.768,18.049,0.183,187.999,0.152,0.302,-1.409,-71.89,30.854,12.378,0,1.055,0.128,0.476,15.732,21.829,-40.549,270.252,171,1,1
0.267,-0.774,-2.287,52.073,-15.366,-3.232,60.416,-0.162,0.462,-1.456,12.134,34.268,18.841,5.333,-0.462,-0.266,-1.47,5.366,54.085,-4.695,187.999,0.027,0.083,-1.396,110.915,-29.939,-7.317,0,0.835,-0.036,0.367,-34.634,-39.146,14.634,270.252,107,1,1
-0.033,-0.376,-2.113,-143.659,-16.89,14.329,60.416,0.159,0.313,-0.927,101.159,-13.415,26.037,5.333,-0.21,0.018,-0.866,25.366,59.695,-3.72,187.999,0.109,0.051,-0.936,137.988,-112.012,31.341,0,0.835,-0.036,0.367,-53.476,-55.549,67.195,270.252,-90,1,1
-0.119,-0.107,-0.024,-20.244,29.756,3.049,60.416,-0.033,0.404,-0.378,50.854,-4.512,15.671,5.333,-0.357,0.104,-0.41,-2.317,6.28,5,187.999,0.012,0.154,-0.829,58.171,-20.366,57.622,0,0.798,-0.064,0.543,-27.439,-42.317,4.329,270.252,6,1,1
-0.093,-0.256,-0.739,9.207,-141.22,1.646,60.416,-0.033,0.404,-0.378,12.805,4.878,1.646,5.333,-0.357,0.104,-0.41,3.11,6.951,-0.793,187.999,0.012,0.154,-0.829,16.341,36.768,4.39,0,0.842,-0.132,0.47,4.207,-10.305,-20.061,270.252,-4,1,1
